id,cidade,numero,bairro,rua,uf
8066340835,Correia dos Dourados,53,Horto,Largo Ana Carolina Porto,MT
1317773259,Albuquerque,2,Mariano De Abreu,Colônia de Aragão,PE
5907269547,Aparecida de da Mota,332,Parque São Pedro,Vereda Bento Ramos,MG
5069700401,Ramos,65,Flamengo,Viela de Novais,AM
3573388709,Ramos Verde,66,Lagoinha,Ladeira de Melo,MS
3720106472,Moreira da Serra,17,Graça,Vale de Gonçalves,RJ
7498170675,Souza Verde,4,Vila Cloris,Loteamento Brayan Pinto,BA
5812184738,Marques de Ramos,40,Vila São Francisco,Parque Souza,MS
7121670486,Teixeira,64,Palmares,Área Maria Helena Ferreira,RJ
4474000761,da Costa do Galho,21,Apolonia,Vila Antônio da Mota,CE
6236327691,Aragão,616,Paulo Vi,Lago Vasconcelos,BA
2431482749,Rezende,75,Das Industrias I,Lagoa Guerra,MS
9855017135,Montenegro,780,Minas Caixa,Condomínio Garcia,MA
1327962271,Moreira,24,Santa Maria,Vila Pinto,RO
4984130683,Pastor,454,Taquaril,Setor Rocha,PR
545672120,Melo Paulista,239,Beira Linha,Área Farias,TO
973197239,Brito Alegre,8,Marieta 3ª Seção,Loteamento de Caldeira,MG
6026697305,Vargas de Cunha,56,Planalto,Feira Cunha,PE
6389302840,Castro,2,Tiradentes,Residencial Vargas,SC
1023932728,Teixeira de Lopes,39,Vila Nova Gameleira 1ª Seção,Viaduto de Sales,RS
8707154321,Pastor,23,Vila Real 2ª Seção,Morro Anna Liz Aparecida,PE
7669749359,Rios de Pacheco,919,Vila Nova Cachoeirinha 2ª Seção,Viaduto Andrade,PI
4073554807,Aragão de da Luz,19,Vitoria Da Conquista,Trevo Cassiano,PB
5773308633,Oliveira do Sul,95,Boa União 2ª Seção,Condomínio Luiz Otávio Mendonça,AP
3894689562,Pires,62,Vila Das Oliveiras,Recanto Maria Clara Nascimento,RO
5466704422,Sá,96,Ouro Preto,Quadra Mendes,AM
5578779457,Monteiro,533,Santa Inês,Praça Luiz Otávio Cunha,RS
4546693009,Abreu,4,Beija Flor,Feira Silveira,ES
2185593416,das Neves,2,Pindura Saia,Feira Ribeiro,AM
3648758279,Gomes dos Dourados,64,Solar Do Barreiro,Residencial da Rocha,PB
1368798892,Rios do Oeste,70,Solimoes,Condomínio Novaes,CE
156827485,Montenegro do Galho,3,Vila Independencia 2ª Seção,Feira Luiz Felipe Borges,RO
276064903,Pires,50,Etelvina Carneiro,Trevo de Rodrigues,MT
1360266784,Rezende,8,Vila Madre Gertrudes 2ª Seção,Lago de Macedo,AP
6130712633,Vieira Paulista,9,Vila Piratininga Venda Nova,Núcleo de Fogaça,AL
8808779552,Moraes,149,Boa Viagem,Vila de Cassiano,PI
5380605533,Azevedo,40,Alípio De Melo,Núcleo de Pimenta,GO
8569999512,Pereira,39,Caiçaras,Viaduto Hadassa Duarte,MS
9509007172,Teixeira do Campo,41,Vila Fumec,Viaduto de Ribeiro,RO
2113139175,Cunha dos Dourados,1,Vila Trinta E Um De Março,Área de Moraes,RO
3758145139,da Cunha,75,João Paulo Ii,Viaduto de Montenegro,DF
9463782149,Pires Alegre,57,Suzana,Vila Abreu,CE
424078027,Gonçalves,48,Betânia,Via de Pimenta,GO
5964963417,Macedo,57,Guarani,Distrito Silveira,MT
4422860427,Porto do Amparo,14,Parque São Pedro,Fazenda Emanuella Brito,RN
2532889185,Pereira de Ribeiro,92,Nossa Senhora Aparecida,Morro de Montenegro,MS
4173009325,Abreu Grande,10,Alto Vera Cruz,Viaduto Antony Rios,SE
8321969023,Jesus da Mata,297,Gutierrez,Sítio de da Costa,SE
3828911873,Silva de Minas,531,Marmiteiros,Vila Augusto Sampaio,RJ
5738205907,da Cruz,97,Laranjeiras,Quadra de Teixeira,TO
415070060,Cardoso do Amparo,67,Vila Santo Antônio Barroquinha,Passarela de Gomes,PR
1957498040,Monteiro Alegre,99,Cruzeiro,Residencial Machado,GO
3823680410,Lima,76,Laranjeiras,Vale João Lucas Pimenta,GO
4430399528,Sampaio,785,Tres Marias,Área de Dias,CE
4307147877,Carvalho da Prata,90,Barão Homem De Melo 3ª Seção,Ladeira Caio Aparecida,RJ
6130761381,Caldeira do Oeste,76,Fazendinha,Avenida Castro,RR
1544271135,Campos Grande,5,Vitoria Da Conquista,Estrada de Costela,RO
9524255676,Moraes,24,Parque São Pedro,Rodovia Campos,PR
8260919591,Silveira,14,Vila Piratininga Venda Nova,Lago de Martins,AC
1288293780,das Neves de Sá,2,Buraco Quente,Avenida de Caldeira,SP
3434756835,Santos,63,Belmonte,Estação Maria Alice Dias,PE
4321113977,da Rosa do Norte,67,São Francisco,Colônia de Nogueira,RR
5163153081,Caldeira,95,Conjunto Capitão Eduardo,Campo de Rodrigues,RJ
8515847036,Cassiano,845,Maria Tereza,Passarela Nunes,AP
5755026024,Gomes de Moreira,472,Das Industrias I,Conjunto Mateus Fogaça,PB
4257737749,Farias de Alves,7,Califórnia,Praia de Cirino,RS
4759220151,da Paz do Oeste,166,Belvedere,Viela de Silva,AL
5057644841,Pinto,7,Independência,Lagoa Camargo,AP
4373445956,Almeida de Aparecida,1,Pongelupe,Residencial Maria Júlia Moreira,PA
604497445,Macedo,412,Vila Fumec,Avenida Siqueira,ES
2855705086,Fonseca de Alves,5,Estrela,Avenida de da Costa,AP
1798564706,da Costa da Mata,4,Xangri-Lá,Pátio de Almeida,DF
1975732827,Carvalho,19,São Jorge 2ª Seção,Alameda de da Luz,TO
2983842678,da Rosa do Campo,27,Jonas Veiga,Conjunto Cecília Lopes,ES
1222209805,Azevedo,742,Conjunto Lagoa,Jardim de Novais,MG
8577668620,Castro do Galho,84,Vila São Gabriel,Trecho Arthur Miguel Sá,CE
8940937001,Barros,66,Nossa Senhora De Fátima,Aeroporto de Marques,BA
8263027018,Aragão de Cassiano,959,Parque São Pedro,Largo Cecília Melo,MS
9304058072,Rocha,43,Ribeiro De Abreu,Sítio Vicente Mendonça,AC
2800403721,Porto do Oeste,23,Santa Sofia,Vereda de Pacheco,MT
9640337130,Rocha das Pedras,7,Alta Tensão 1ª Seção,Lagoa Abreu,RR
3874151770,Vieira,4,Álvaro Camargos,Trecho Vargas,MG
685929470,Duarte,22,Frei Leopoldo,Campo Garcia,RJ
638114294,Nunes,19,Estrela Do Oriente,Largo de Fogaça,GO
9150728927,Duarte,9,Nossa Senhora Da Conceição,Quadra Farias,RN
346359076,Duarte de Freitas,980,Cidade Jardim,Esplanada de da Paz,AM
6637237068,Martins de Goiás,72,Aparecida,Avenida Cecília Souza,SC
8819005733,Pacheco,80,Nova Pampulha,Campo Martins,AC
3956246174,Cirino,204,Centro,Viaduto Bento Novaes,MG
9424137848,Nunes,91,Rio Branco,Morro de Peixoto,RS
904868586,Silveira do Galho,90,Lagoinha,Ladeira Kevin Caldeira,RN
2604653825,da Rocha Verde,3,Conjunto Capitão Eduardo,Residencial Melo,RJ
5254428283,da Rosa,417,Indaiá,Via Nascimento,AC
783148397,da Paz Alegre,73,Varzea Da Palma,Vereda André Casa Grande,ES
8329905361,Rocha,680,Dom Bosco,Ladeira Sabrina Marques,RS
930646435,Teixeira da Prata,272,Vila São Rafael,Trevo de Aragão,MT
2113573306,Duarte,41,Conjunto Califórnia Ii,Residencial Ana Pimenta,DF
2388592236,Mendonça,518,Itatiaia,Praia Maria Fernanda Castro,PI
7748069793,da Conceição do Oeste,28,Ventosa,Ladeira de Cirino,RJ
1174219465,da Mota,70,Vila Independencia 3ª Seção,Campo de Souza,SC
5969254392,Costa,45,Vila Sesc,Alameda das Neves,RJ
6966764574,Machado,83,Nossa Senhora Aparecida,Aeroporto Caldeira,SE
3480829935,Teixeira,88,Jonas Veiga,Viaduto de Pereira,MA
8131658870,da Mata,28,Pindorama,Estação Evelyn Moura,CE
8792103218,Montenegro,46,Vila Oeste,Pátio de Lopes,DF
6525436375,Cavalcanti de Pereira,526,Pongelupe,Via Rios,ES
1752434823,Rios do Oeste,30,Nossa Senhora Do Rosário,Travessa de Martins,MT
1794545275,Macedo,310,Coração De Jesus,Vila de da Mata,SP
9852357672,Freitas de Duarte,39,São Cristóvão,Recanto Rocha,ES
524407157,Costa do Norte,4,Maria Tereza,Alameda Costela,RO
1134356553,Novaes,9,Conjunto Jatoba,Vila Alves,MT
6145233642,da Luz do Campo,6,São Sebastião,Pátio Borges,DF
9610663889,Barbosa da Mata,84,Vila Jardim São José,Feira de Cavalcante,PE
369612305,da Cunha,843,Alto Das Antenas,Vale da Costa,AM
7417505762,da Luz Verde,85,Serra,Vereda de da Mota,BA
5171404265,Machado de Sousa,88,Maravilha,Via Benjamin Campos,RS
5016269045,Sampaio das Pedras,56,Vila Das Oliveiras,Viaduto de Garcia,MG
194915033,Camargo da Serra,36,Itatiaia,Esplanada Eduarda Cavalcante,PR
8206721161,Ferreira,7,Serra,Estação Almeida,CE
8779136140,Souza das Flores,69,Nova Suíça,Residencial de Jesus,AM
9756226688,Macedo do Campo,92,Atila De Paiva,Residencial Pereira,AP
3396360740,da Rosa,95,Rio Branco,Pátio Benicio Monteiro,RJ
331897836,da Mota,773,Grajaú,Recanto Vitória Melo,MG
8550917537,Ferreira do Norte,2,Nossa Senhora Do Rosário,Praça Benicio Costela,CE
6903956127,Moreira,64,Lagoa,Recanto de Viana,RO
3375541162,da Mota de da Mota,80,Delta,Alameda de Sales,SP
8797247155,da Paz,466,Diamante,Passarela Valentim Câmara,PR
5510780512,Nascimento de Minas,7,Mangueiras,Núcleo de Pires,ES
8505201355,Vasconcelos,67,Vila Do Pombal,Largo Alana Garcia,GO
3799331170,Barbosa de Jesus,28,Nossa Senhora Do Rosário,Largo Heitor da Rosa,BA
4796975372,da Cunha da Praia,179,Esperança,Distrito de Montenegro,PI
9928923363,Silva,47,Santa Isabel,Avenida de Pereira,MG
1721310736,Peixoto de Siqueira,489,Jardinópolis,Feira de Cunha,GO
8365703872,Dias do Galho,42,Alta Tensão 1ª Seção,Alameda Dias,SC
6388548530,Barros,5,Maria Goretti,Condomínio Costa,RS
6353974490,Costela,146,Carmo,Largo Moreira,SE
5114855099,Sampaio de Garcia,63,Santo Agostinho,Setor Fernando Gonçalves,AP
1972433104,Peixoto do Oeste,40,Caetano Furquim,Loteamento Abreu,GO
8591465923,Camargo do Galho,94,Aparecida,Jardim Freitas,AP
6412049320,da Rosa,5,Parque São Pedro,Esplanada de Pires,PA
6043958002,Albuquerque das Pedras,39,João Paulo Ii,Jardim de Mendonça,PE
2595324480,Lima,73,Madri,Quadra de Sousa,RR
4896968610,da Cruz da Mata,579,Vila Nova Gameleira 1ª Seção,Esplanada Theo Silva,MT
1735211325,Moreira da Praia,31,Independência,Alameda Zoe Jesus,SE
3640129129,Rios de Vasconcelos,60,Cruzeiro,Lago Olívia Fogaça,AP
9990548911,Pinto de Goiás,19,Comiteco,Fazenda Araújo,CE
9057262981,Andrade,302,Coração Eucarístico,Fazenda Carvalho,AM
8429405729,Machado,82,Jardim Leblon,Passarela Nogueira,CE
9899426754,Pacheco,24,Novo Tupi,Viaduto de Montenegro,MS
7249832463,Mendonça,28,Bairro Das Indústrias Ii,Lagoa Guerra,PE
2867568654,Mendes,536,São Sebastião,Parque Ayla Novais,AL
4516056987,Cavalcante do Sul,321,Vila Santa Monica 2ª Seção,Fazenda de Leão,MA
5969810288,Santos,81,Capitão Eduardo,Rodovia Manuella Castro,RN
4769048856,Silveira Alegre,57,Jardim Guanabara,Chácara Moraes,SE
5491804478,Novaes das Flores,52,Jardinópolis,Rodovia Maria Luísa Moreira,SP
9316417449,da Mata da Prata,9,Vila Petropolis,Rodovia Azevedo,MS
3679085631,da Costa de Goiás,82,Dom Cabral,Fazenda Moraes,SP
4738315611,Alves,894,Vila Paraíso,Núcleo de Almeida,GO
2436146199,Monteiro,53,Vila Paris,Alameda de Gonçalves,RR
9920108903,Azevedo de Castro,4,Vila Real 1ª Seção,Área Lima,PI
1866723915,Aparecida,5,Serra,Via Oliver Andrade,RR
9656855726,Carvalho,797,Céu Azul,Condomínio Sales,RJ
5507450358,Mendonça de Rezende,55,Cônego Pinheiro 1ª Seção,Residencial Melina Rocha,RN
2614050385,Cirino,78,Milionario,Condomínio Fernanda Pimenta,DF
105202928,Costa,418,Vila Madre Gertrudes 1ª Seção,Campo de Mendes,SE
8319727269,Sá,987,Candelaria,Lagoa Vargas,RJ
5434488459,da Conceição do Norte,64,Olaria,Feira Rocha,DF
7375052852,da Conceição,33,São Bento,Morro de Cunha,PR
1230397104,Freitas do Oeste,195,Vila Maria,Estação de Novaes,SE
1115568504,Nascimento das Pedras,53,Colégio Batista,Campo Ana da Mota,AC
371281426,Rodrigues,124,Serra Do Curral,Núcleo Guerra,SP
567295697,Peixoto,41,Vila Sumaré,Setor Pastor,MS
5876430409,Pinto de Goiás,12,Embaúbas,Avenida Melo,SP
6937869084,Monteiro,747,Granja Werneck,Viaduto Isabela Melo,PI
6321509626,da Cruz de das Neves,81,Vila Atila De Paiva,Setor Elisa Peixoto,AC
2713594078,Vieira,60,Mirante,Viela Castro,ES
53357764,Costela,6,Vila Jardim Alvorada,Rodovia da Conceição,DF
6902239087,Teixeira,10,Nossa Senhora De Fátima,Vereda Souza,DF
1890031330,Mendonça,29,Vila Santa Monica 2ª Seção,Área da Costa,AL
9115113805,Pereira da Praia,417,Jardim Alvorada,Trecho Anthony Gabriel Vieira,RS
2715475064,da Cruz,26,Nova Granada,Passarela Campos,AM
5252594396,da Mata,45,Califórnia,Recanto de Pastor,AC
1056667593,da Conceição,156,Castelo,Condomínio Caroline Vargas,DF
305553846,Moreira das Flores,9,Vila Olhos D'água,Condomínio Albuquerque,PI
2161494237,Pastor,596,Vila Nova Cachoeirinha 3ª Seção,Núcleo Zoe Pacheco,RO
3219380366,da Luz das Pedras,62,Maravilha,Sítio Lunna Barros,SC
9327845329,Sá Verde,4,Vila Boa Vista,Esplanada Marques,PE
6233366600,Leão da Praia,59,Bom Jesus,Jardim Théo Albuquerque,MS
2122241699,Cardoso,65,Vila Trinta E Um De Março,Travessa Bruno Ferreira,MT
6347264549,Moura,81,Novo Aarão Reis,Avenida de Borges,RO
6495918700,Camargo,5,Aparecida 7ª Seção,Vereda Valentim Aparecida,TO
5017910764,Moreira do Oeste,9,Santa Maria,Loteamento de Casa Grande,GO
2656117446,Montenegro do Oeste,50,Virgínia,Avenida Monteiro,AP
5390609020,Albuquerque,1,Suzana,Praia de Cardoso,AM
9756309787,Rodrigues de Silveira,71,Cenaculo,Pátio de Rodrigues,PB
4704168403,Cunha dos Dourados,14,Estrela,Distrito Mathias da Mota,PE
3151352568,Barbosa,77,Boa Viagem,Jardim Emanuel Novais,GO
5640006096,Garcia do Campo,300,Solimoes,Sítio Nunes,MS
7741438391,Correia de Garcia,29,Carlos Prates,Vereda de Caldeira,RS
2297607997,Viana de Monteiro,378,Itapoa,Feira Sampaio,MT
7655021826,Ribeiro dos Dourados,93,São Cristóvão,Parque Isabela Ramos,MS
3004402425,Marques da Mata,84,Serra,Vereda Aragão,PI
673261233,Caldeira do Amparo,113,Ipe,Conjunto das Neves,BA
3652928410,Pacheco,2,Carlos Prates,Trecho de Moreira,RO
7076020416,Câmara,83,Pilar,Quadra de Mendes,PA
5507653148,Nascimento do Campo,9,Novo São Lucas,Parque Isadora Rocha,PE
8495865958,Gonçalves,36,Nova Cintra,Área Carlos Eduardo Abreu,AP
9843114924,Caldeira do Norte,54,Paulo Vi,Largo Catarina Martins,SE
5880011203,Rios Grande,91,Itapoa,Largo de Nogueira,PE
4669848867,Pacheco de Nunes,53,Conjunto Providencia,Parque de Casa Grande,ES
9296985867,Pires das Pedras,217,Vila Da Amizade,Núcleo Marcelo Silveira,MT
3825055187,Rios,42,Nova Cachoeirinha,Praça Abreu,DF
6341439251,Cirino,3,São Bento,Lago de Cunha,RO
1560238678,Pimenta,4,Graça,Lagoa Correia,RO
3288650506,das Neves Paulista,55,Custodinha,Avenida Fogaça,SC
8182077386,da Cruz,31,São João,Estação da Cunha,TO
9288306223,Aragão Grande,5,Cinquentenário,Largo Yasmin Costela,AM
1882066054,Nascimento,55,Santa Rita,Quadra de Andrade,MA
4358331729,Pereira,80,Marilandia,Colônia Ravy Brito,PE
2305402158,Pinto,63,Vila Mantiqueira,Estrada de Silva,RJ
2483522899,Azevedo,94,Jardim América,Pátio Dante Melo,PI
1268612165,Pires de Campos,205,Atila De Paiva,Favela de Monteiro,PA
2826559155,Ribeiro das Pedras,5,Santa Margarida,Área de Pinto,SP
1690030237,Lima da Mata,8,Marieta 2ª Seção,Área de Almeida,SC
9587090145,das Neves do Norte,42,Floresta,Trevo Camila Moraes,RN
9262060678,Gomes de Goiás,99,Concórdia,Área Mateus Cardoso,MS
8688079440,Costela,76,Vila Boa Vista,Pátio de Aparecida,SC
3239038008,Aparecida da Praia,46,Alta Tensão 1ª Seção,Quadra Siqueira,BA
2877530375,Caldeira,42,Cidade Jardim,Passarela Anna Liz Fogaça,GO
9406055456,Dias do Norte,23,Leonina,Setor Fernanda Sá,RR
1329436242,da Conceição,2,Lagoa,Esplanada Maria Isis da Rocha,RJ
7824706527,Porto,90,Milionario,Lago Maria Fernanda Pinto,DF
9748232547,Duarte de Freitas,67,Providencia,Feira de da Cruz,CE
8664506648,Machado dos Dourados,65,Vila Madre Gertrudes 1ª Seção,Campo Matheus da Costa,PB
8366291251,Abreu de Gonçalves,39,Cônego Pinheiro 2ª Seção,Trevo José Pedro Aragão,PB
8285658011,Vasconcelos,48,Braúnas,Viaduto Martins,PR
9259358398,Nunes,271,Vila União,Esplanada de Aragão,GO
2806928883,Castro,27,Garças,Alameda de Oliveira,PA
7058635992,Almeida,48,Vila Real 2ª Seção,Praia Mariane Ferreira,PE
4376610978,Almeida Verde,966,Nova America,Condomínio Guerra,BA
7597267213,Pimenta,581,Jardim Guanabara,Conjunto de Moreira,AM
2189030230,Duarte Verde,75,Engenho Nogueira,Recanto de Alves,AL
4133704494,da Cunha,51,Conjunto Paulo Vi,Trecho Mariah Marques,AC
1714436540,Nascimento da Praia,613,Nossa Senhora Da Conceição,Jardim Abreu,PB
6036605885,Porto,56,Vila Formosa,Vereda de Vasconcelos,DF
7365572992,Cardoso da Mata,905,Paulo Vi,Parque Guerra,MS
3977423465,Sales,9,Andiroba,Largo de Cardoso,RJ
5428368080,Pacheco Grande,7,Vila São Gabriel,Vila Ana Luiza Gonçalves,PR
6976854240,Moura,89,Jardim Dos Comerciarios,Núcleo de Silveira,PR
423526797,Sá de Moura,28,Savassi,Estrada de Alves,AL
3124919226,Fonseca da Mata,20,Delta,Residencial Kevin Leão,MS
7486313091,Vasconcelos da Praia,83,Serra,Condomínio Cassiano,CE
7838083727,Almeida do Norte,77,Vila Dos Anjos,Pátio Leão,SP
313584610,Duarte da Praia,81,Campo Alegre,Área Vargas,AL
2267101543,Viana de Sampaio,13,Pilar,Trecho de Souza,SC
9710699436,Mendonça,5,Conjunto São Francisco De Assis,Travessa Maria Isis Novais,DF
5404675880,Sales Verde,68,Vila Rica,Feira Montenegro,PR
4533632820,Cirino Grande,321,Indaiá,Trecho Luiz Gustavo Novais,SC
5311635396,Pereira,608,Alípio De Melo,Praça Maria Laura Novaes,RN
5793770265,Lima de Fogaça,353,Ambrosina,Pátio de Borges,GO
1913306389,Brito,59,Marajó,Loteamento de da Mata,RN
1603069676,Santos,1,Bandeirantes,Parque Ravy Rios,PI
9774227383,Ferreira,687,Conjunto Taquaril,Estrada de Aparecida,PB
5614516730,Cavalcante de Goiás,69,Cachoeirinha,Condomínio Fernando da Costa,BA
2672797983,Aparecida de Goiás,19,Coração Eucarístico,Núcleo de Borges,PA
2780657893,da Rocha,61,São Gonçalo,Morro de Guerra,SP
4620489828,Ferreira de Pimenta,67,Ventosa,Rua Câmara,SC
4774300979,Monteiro,847,Floramar,Rodovia Monteiro,AM
1703764697,Silva da Serra,778,Tupi A,Viela Maria Júlia Cunha,MT
4962794168,Macedo,10,Barão Homem De Melo 3ª Seção,Chácara de Moura,SC
5405346242,Cunha de da Conceição,32,Vila Piratininga Venda Nova,Parque de Caldeira,PR
834468194,Dias das Pedras,359,Conjunto Floramar,Estação Enrico Freitas,RR
2362697543,Alves de Pereira,63,Jardinópolis,Travessa da Rocha,DF
7149056507,Câmara,48,Vila Nova Cachoeirinha 1ª Seção,Loteamento de Azevedo,SP
6022113427,Moura do Campo,2,Vila Antena Montanhês,Setor Aragão,RJ
2697892494,Barros,813,Mariano De Abreu,Rodovia de Marques,SC
5482770189,da Costa,722,Lorena,Pátio Santos,MS
7358973610,Peixoto,40,Monsenhor Messias,Parque Correia,AC
3325989976,Casa Grande da Praia,5,Nossa Senhora De Fátima,Travessa Francisco Campos,MS
3399996431,Gonçalves,9,Savassi,Distrito Garcia,PR
7343433221,Moraes,38,Vila União,Quadra de Pastor,RR
11746772,Machado,863,Vila Santa Monica 1ª Seção,Viela Arthur Gabriel Pacheco,GO
2042746044,Moreira,5,Antonio Ribeiro De Abreu 1ª Seção,Morro Machado,PE
5472992299,Marques,166,Vila Jardim Montanhes,Ladeira de Pastor,SP
9796996302,Costa,6,Delta,Rodovia da Cunha,TO
5690766790,Rios das Pedras,2,Acaiaca,Avenida Silva,RR
347648449,Rocha,47,Alto Das Antenas,Praça de Marques,PE
9910924038,Marques,400,Andiroba,Aeroporto Moura,RS
7283546342,Cardoso do Norte,71,Vila Engenho Nogueira,Recanto Bianca Mendes,MG
9954869167,Pastor do Amparo,56,Betânia,Distrito da Costa,MS
8854388695,Alves do Norte,223,Liberdade,Aeroporto de Barbosa,MS
9847660231,Vieira da Praia,62,Camponesa 1ª Seção,Viaduto de Pereira,PB
6559565204,Costela,92,Santo Agostinho,Parque Benicio Lima,RJ
8690354124,Viana de Carvalho,2,Goiania,Aeroporto de Guerra,AP
3785929270,Macedo de Souza,560,Vila Da Amizade,Passarela Gonçalves,PR
1381120666,da Cruz de Ribeiro,57,Conjunto Taquaril,Vale Lima,MS
111133559,Carvalho,3,Flavio De Oliveira,Viaduto Eloá Teixeira,RO
1434800958,Rios de Minas,8,Anchieta,Esplanada Teixeira,MT
7678100558,Dias da Praia,725,Ribeiro De Abreu,Trecho Carvalho,ES
8974473509,Borges de Silveira,7,Vila Sumaré,Distrito da Mata,RO
8736366487,Moura Grande,27,Maria Tereza,Largo Luiz Henrique Sales,BA
2909588189,Pinto,71,Estrela,Aeroporto de Fonseca,PE
365096518,Vargas do Norte,526,Vila Puc,Fazenda de da Luz,AC
8558664396,Pires,76,Lagoa,Viela Renan Pacheco,CE
4691729575,Lima Paulista,3,Apolonia,Distrito Julia da Conceição,PE
3553861243,Guerra,21,Cruzeiro,Campo João Vitor da Luz,PI
4600769573,Guerra de Moura,17,Conjunto Santa Maria,Feira Bryan Sales,AC
9367556816,Novaes,61,Vila São Francisco,Fazenda de da Rocha,TO
5390376790,Jesus de Minas,6,Vila Real 2ª Seção,Esplanada Maria Flor Fonseca,RN
110154301,Rios Verde,52,Jardinópolis,Núcleo de Siqueira,PR
9206008985,Farias,792,Vila Trinta E Um De Março,Loteamento Souza,RR
4161813586,Gomes,500,Álvaro Camargos,Travessa de Pires,DF
6996425993,Montenegro de Freitas,78,Vila São Francisco,Estação Antônio Abreu,SP
4496733688,Cardoso,30,São Marcos,Vale de Ribeiro,AC
8426769779,Pacheco de Campos,5,Esplanada,Conjunto Oliveira,MG
6108047427,Cassiano,14,Sport Club,Viaduto de Porto,PE
6975068386,Cassiano,19,Apolonia,Aeroporto João Pedro Sampaio,MS
732115366,Siqueira de Goiás,38,Vila Aeroporto Jaraguá,Trevo Vieira,SC
107643716,Albuquerque de da Paz,37,Fazendinha,Setor de Alves,MS
5519611119,Aragão Alegre,1,Ventosa,Campo de Cardoso,PB
9694324395,Teixeira,64,Vila Das Oliveiras,Condomínio de Araújo,RJ
2788578336,Fonseca,86,Parque São José,Feira Machado,PR
8256550134,da Cunha do Norte,13,Vila Antena Montanhês,Passarela Cavalcante,PB
1678740920,Vargas,93,Liberdade,Praça Rocha,SE
3562887350,Oliveira do Galho,83,Vila Santa Monica 2ª Seção,Parque Cavalcanti,PB
2444325858,Viana Paulista,89,Caiçaras,Lago de Novais,PR
7734928365,Moraes das Flores,996,Ipiranga,Praça Anthony Gabriel Rios,RN
6698703154,Barbosa do Sul,6,Maria Tereza,Jardim de Cardoso,DF
3874157126,Silveira,54,Jardim Guanabara,Avenida de da Luz,RJ
7712854806,Gomes,98,Barão Homem De Melo 3ª Seção,Residencial Bryan Barros,AL
5361990356,Novaes Grande,58,Boa Esperança,Alameda Macedo,RJ
7264449707,Gomes de Minas,95,Vila Califórnia,Morro de Pastor,RO
4205930916,Rocha Verde,99,Vila Mangueiras,Feira Machado,PB
4122043922,Almeida de Freitas,80,Universo,Lago das Neves,RO
2376306767,Azevedo de da Paz,25,Maria Virgínia,Trecho Nogueira,SP
6922464329,Machado do Sul,885,Jardim América,Residencial de Alves,RN
670762952,Nascimento,71,Mineirão,Lagoa de da Paz,MT
8144197379,Moura da Prata,60,Cabana Do Pai Tomás,Quadra de Aragão,AP
6269253388,Cardoso,495,Santa Cruz,Área de da Rocha,MA
5507256585,Garcia do Oeste,9,Pompéia,Feira Isabela da Costa,DF
3401578955,Novais,84,Bandeirantes,Parque Bianca Camargo,AL
7460490130,Sousa,604,Caetano Furquim,Núcleo de Câmara,SE
9484892312,Aragão do Galho,28,Atila De Paiva,Parque Marcela da Cunha,TO
3279946813,Leão da Serra,24,Zilah Sposito,Chácara Melissa da Luz,MS
2406662614,Correia,7,Lagoa,Vale de Castro,MS
2200287645,Alves,3,Vila Esplanada,Pátio da Rocha,PA
9188396575,das Neves de Monteiro,64,Sagrada Família,Sítio de Moraes,AL
1517864621,Costela de Martins,37,Aarão Reis,Passarela de Brito,DF
3557809672,Brito do Campo,804,Vila Vista Alegre,Pátio de Oliveira,AP
7311650262,Fernandes,700,Santa Tereza,Viaduto de Melo,RJ
5178959961,Fogaça,54,Antonio Ribeiro De Abreu 1ª Seção,Estrada Barros,AM
8896103720,Araújo de Pereira,23,Santo Antônio,Lagoa de Correia,MA
2409296910,Cavalcante das Pedras,4,Nossa Senhora De Fátima,Rodovia Ferreira,AC
3244667878,Rios,17,Dom Joaquim,Colônia de Silva,PB
9913787993,Almeida de Silveira,69,Lagoinha Leblon,Setor de Sampaio,PA
5298382179,Moura,66,Vila Antena,Rua Mendonça,ES
6049163216,Cavalcante do Oeste,518,Morro Dos Macacos,Morro da Mota,PB
1859806555,Alves,57,Chácara Leonina,Largo Kaique Castro,PI
5160645744,Correia do Oeste,824,Ribeiro De Abreu,Rua de Correia,SE
2980514064,Rodrigues das Pedras,237,Vila Novo São Lucas,Loteamento de Souza,RO
5123024624,Alves Grande,291,São Jorge 1ª Seção,Rua Raul Mendes,DF
1219221732,da Luz,8,Vila Suzana Segunda Seção,Lago Nunes,CE
2014541961,Caldeira da Serra,27,Maria Goretti,Favela de Pimenta,RN
144338829,Martins de Goiás,32,Bonsucesso,Vereda Yuri da Costa,ES
2767658447,Rocha do Amparo,95,Vila Dos Anjos,Esplanada de Carvalho,AM
3720764547,Fonseca,24,Floramar,Praia Cunha,PE
3958120813,Castro Grande,19,Grotinha,Área Ryan Pacheco,DF
9699735604,Moura do Sul,40,Vila Madre Gertrudes 1ª Seção,Rodovia Danilo Brito,PE
181108356,Caldeira,6,Vila Satélite,Praia Cassiano,AC
8502423994,Vieira de Novaes,94,Silveira,Estação de Siqueira,TO
8995519164,Albuquerque,30,Cidade Nova,Feira Benicio Ramos,CE
1659607262,Azevedo,47,Pirineus,Pátio de Casa Grande,SP
9112575017,Alves das Flores,279,Vila Nossa Senhora Do Rosário,Área Cirino,CE
7609315256,Borges do Campo,773,Caetano Furquim,Área de Mendes,PB
