id,nome,sobrenome,email,data_admissao,cargo
80809.0,Danilo Pires,Mendonça,piresmendonca@nomeEmpresa.com,2015-12-20,Vendedor Externo
80810.0,Alícia Mendes,Garcia,mendesgarcia@nomeEmpresa.com,2023-09-28,Vendedor Interno
80811.0,Ravy Sampaio,Aragão,sampaioaragao@nomeEmpresa.com,2005-11-28,Vendedor Interno
80812.0,Lívia Duarte,Brito,liviabrito@nomeEmpresa.com,2021-07-25,Telemarketing
80813.0,Evelyn Almeida,Rodrigues,almeidarodrigues@nomeEmpresa.com,2017-03-20,Vendedor Externo
80814.0,Clara Novaes,Caldeira,novaescaldeira@nomeEmpresa.com,2015-01-03,Telemarketing
80815.0,Murilo Vieira,Cruz,vieiracruz@nomeEmpresa.com,2014-07-18,Vendedor Interno
80816.0,Clarice Barros,Silveira,barrossilveira@nomeEmpresa.com,2013-09-25,Vendedor Externo
80817.0,Sophia Câmara,Cassiano,camaracassiano@nomeEmpresa.com,2011-04-12,Vendedor Interno
80818.0,Laura Freitas,Brito,laurabrito@nomeEmpresa.com,2022-04-27,Vendedor Interno
80819.0,Luiza Rezende,Novais,rezendenovais@nomeEmpresa.com,2009-08-02,Vendedor Interno
80820.0,Milena Alves,Marques,alvesmarques@nomeEmpresa.com,2014-01-21,Vendedor Interno
80821.0,Carolina Andrade,Leão,carolinaleao@nomeEmpresa.com,2004-11-22,Vendedor Interno
80822.0,Gustavo Cunha,Mendonça,cunhamendonca@nomeEmpresa.com,2007-08-08,Vendedor Interno
80823.0,Gabriel da,Pastor,gabrielpastor@nomeEmpresa.com,2023-09-23,Promotor de Vendas
80824.0,Levi Aragão,Pires,aragaopires@nomeEmpresa.com,2018-04-01,Telemarketing
80825.0,Nathan Novais,Leão,novaisleao@nomeEmpresa.com,2015-11-19,Vendedor Interno
80826.0,Benício Brito,Rodrigues,beniciorodrigues@nomeEmpresa.com,2017-01-17,Vendedor Interno
80827.0,Daniel Pastor,Moreira,pastormoreira@nomeEmpresa.com,2021-07-10,Vendedor Interno
80828.0,Luigi Pires,Cunha,pirescunha@nomeEmpresa.com,2021-06-10,Consultor de Vendas
80829.0,Eloah Sampaio,Souza,eloahsouza@nomeEmpresa.com,2007-01-03,Vendedor Externo
80830.0,Alana Camargo,Nunes,camargonunes@nomeEmpresa.com,2013-09-23,Telemarketing
80831.0,Rafael Pinto,Ramos,pintoramos@nomeEmpresa.com,2004-07-20,Telemarketing
80832.0,Lorena Santos,Nogueira,lorenanogueira@nomeEmpresa.com,2013-02-23,Vendedor Interno
80833.0,Marcela Silva,Rocha,silvarocha@nomeEmpresa.com,2013-04-06,Vendedor Interno
80834.0,Gabriel Sousa,Sampaio,gabrielsampaio@nomeEmpresa.com,2022-11-22,Vendedor Interno
80835.0,Thales Pereira,Vasconcelos,pereiravasconcelos@nomeEmpresa.com,2011-07-08,Vendedor Interno
80836.0,Yan Castro,Costa,yancosta@nomeEmpresa.com,2014-11-20,Vendedor Interno
80837.0,Hadassa Fonseca,Gonçalves,fonsecagoncalves@nomeEmpresa.com,2006-03-24,Vendedor Interno
80838.0,João Miguel,Aparecida,joaoaparecida@nomeEmpresa.com,2012-05-02,Vendedor Interno
80839.0,Beatriz Freitas,Fogaça,freitasfogaca@nomeEmpresa.com,2019-04-23,Telemarketing
80840.0,Melina Rios,Oliveira,melinaoliveira@nomeEmpresa.com,2015-08-23,Telemarketing
80841.0,Miguel das,Costa,miguelcosta@nomeEmpresa.com,2024-03-31,Telemarketing
80842.0,das Neves,Carvalho,dascarvalho@nomeEmpresa.com,2011-02-28,Vendedor Interno
80843.0,Yuri Pereira,Pereira,pereirapereira@nomeEmpresa.com,2005-05-13,Telemarketing
80844.0,Luana Gonçalves,Moura,goncalvesmoura@nomeEmpresa.com,2023-09-26,Vendedor Interno
80845.0,Davi Miguel,Sales,davisales@nomeEmpresa.com,2006-09-19,Vendedor Externo
80846.0,Lívia Peixoto,Rocha,peixotorocha@nomeEmpresa.com,2007-09-25,Vendedor Externo
80847.0,Lunna Araújo,Santos,araujosantos@nomeEmpresa.com,2014-08-08,Telemarketing
80848.0,Henrique Freitas,Pereira,henriquepereira@nomeEmpresa.com,2010-06-25,Vendedor Externo
80849.0,Oliver Fogaça,Borges,fogacaborges@nomeEmpresa.com,2010-04-17,Vendedor Externo
80850.0,Heitor Novaes,Mata,novaesmata@nomeEmpresa.com,2021-12-22,Vendedor Interno
80851.0,Gabriel Almeida,Moraes,almeidamoraes@nomeEmpresa.com,2007-12-29,Vendedor Interno
80852.0,Stella Porto,Pereira,portopereira@nomeEmpresa.com,2017-10-29,Vendedor Externo
80853.0,Melissa Fernandes,Pastor,fernandespastor@nomeEmpresa.com,2011-02-13,Vendedor Interno
80854.0,Thiago Silva,Viana,silvaviana@nomeEmpresa.com,2011-09-20,Vendedor Interno
80855.0,Liz Moraes,Pacheco,lizpacheco@nomeEmpresa.com,2019-12-22,Vendedor Interno
80856.0,Emanuelly Ribeiro,Mata,ribeiromata@nomeEmpresa.com,2014-03-10,Vendedor Externo
80857.0,Sophie Gomes,Andrade,gomesandrade@nomeEmpresa.com,2005-06-02,Vendedor Externo
80858.0,Oliver Guerra,Siqueira,guerrasiqueira@nomeEmpresa.com,2020-06-18,Promotor de Vendas
80859.0,Caroline Caldeira,Sales,carolinesales@nomeEmpresa.com,2020-04-12,Telemarketing
80860.0,Yuri Vasconcelos,Alves,vasconcelosalves@nomeEmpresa.com,2019-06-12,Vendedor Externo
80861.0,Raquel Farias,Novais,raquelnovais@nomeEmpresa.com,2017-05-05,Vendedor Externo
80862.0,Isadora Leão,Mata,leaomata@nomeEmpresa.com,2019-03-08,Vendedor Interno
80863.0,Miguel Marques,Garcia,miguelgarcia@nomeEmpresa.com,2015-07-13,Telemarketing
80864.0,Heitor Guerra,Vasconcelos,guerravasconcelos@nomeEmpresa.com,2016-11-20,Vendedor Interno
80865.0,Felipe Pastor,Ferreira,pastorferreira@nomeEmpresa.com,2012-11-26,Consultor de Vendas
80866.0,Júlia Pinto,Pastor,juliapastor@nomeEmpresa.com,2005-12-30,Telemarketing
80867.0,Heloísa Silva,Abreu,silvaabreu@nomeEmpresa.com,2012-08-09,Telemarketing
80868.0,Luiza Aragão,Barbosa,luizabarbosa@nomeEmpresa.com,2009-06-10,Vendedor Interno
80869.0,da Rocha,Ribeiro,daribeiro@nomeEmpresa.com,2014-03-07,Telemarketing
80870.0,Francisco Abreu,Vargas,abreuvargas@nomeEmpresa.com,2011-04-18,Promotor de Vendas
80871.0,Sophia Barros,Machado,barrosmachado@nomeEmpresa.com,2006-04-21,Telemarketing
80872.0,Bianca Pereira,Novais,pereiranovais@nomeEmpresa.com,2018-06-04,Vendedor Interno
80873.0,Davi Pereira,Freitas,pereirafreitas@nomeEmpresa.com,2017-02-28,Telemarketing
80874.0,Vinícius Melo,Novais,melonovais@nomeEmpresa.com,2020-08-23,Vendedor Externo
80875.0,Ravi Teixeira,Conceição,teixeiraconceicao@nomeEmpresa.com,2023-05-01,Vendedor Interno
80876.0,Benjamin Cardoso,Melo,cardosomelo@nomeEmpresa.com,2006-01-25,Vendedor Interno
80877.0,Arthur Miguel,Pimenta,arthurpimenta@nomeEmpresa.com,2020-02-19,Vendedor Interno
80878.0,Rebeca Caldeira,Barbosa,caldeirabarbosa@nomeEmpresa.com,2012-01-23,Promotor de Vendas
80879.0,Bianca Sá,Vieira,savieira@nomeEmpresa.com,2013-07-02,Telemarketing
80880.0,Yasmin Borges,Gonçalves,borgesgoncalves@nomeEmpresa.com,2006-07-01,Vendedor Interno
80881.0,Eduardo Novaes,Araújo,eduardoaraujo@nomeEmpresa.com,2006-01-14,Vendedor Externo
80882.0,Ágatha Vasconcelos,Santos,vasconcelossantos@nomeEmpresa.com,2020-10-24,Vendedor Interno
80883.0,Sofia Guerra,Câmara,guerracamara@nomeEmpresa.com,2024-05-11,Consultor de Vendas
80884.0,Ravi Abreu,Leão,abreuleao@nomeEmpresa.com,2019-08-13,Telemarketing
80885.0,Emanuelly Araújo,Garcia,araujogarcia@nomeEmpresa.com,2019-09-24,Promotor de Vendas
80886.0,Luan Castro,Pacheco,castropacheco@nomeEmpresa.com,2021-07-19,Vendedor Interno
80887.0,Isaac Novais,Sales,novaissales@nomeEmpresa.com,2008-10-29,Vendedor Externo
80888.0,Antonella Moreira,Alves,moreiraalves@nomeEmpresa.com,2004-01-01,Vendedor Interno
80889.0,Josué Farias,Moura,josuemoura@nomeEmpresa.com,2020-03-18,Vendedor Interno
80890.0,André Teixeira,Peixoto,teixeirapeixoto@nomeEmpresa.com,2008-09-01,Vendedor Interno
80891.0,Théo Carvalho,Caldeira,carvalhocaldeira@nomeEmpresa.com,2013-06-18,Promotor de Vendas
80892.0,Letícia Marques,Garcia,marquesgarcia@nomeEmpresa.com,2022-02-28,Vendedor Interno
80893.0,Murilo Oliveira,Luz,oliveiraluz@nomeEmpresa.com,2007-02-12,Vendedor Interno
80894.0,Juan Sales,Aparecida,salesaparecida@nomeEmpresa.com,2015-05-09,Vendedor Interno
80895.0,Pietra Vieira,Moreira,pietramoreira@nomeEmpresa.com,2020-07-07,Telemarketing
80896.0,Aurora Silveira,Andrade,silveiraandrade@nomeEmpresa.com,2011-02-14,Telemarketing
80897.0,Isaque Pereira,Oliveira,pereiraoliveira@nomeEmpresa.com,2018-04-08,Vendedor Interno
80898.0,Nicolas Mendonça,Pereira,mendoncapereira@nomeEmpresa.com,2004-10-10,Telemarketing
80899.0,Nathan Albuquerque,Sá,albuquerquesa@nomeEmpresa.com,2010-08-19,Vendedor Interno
80900.0,Eduarda Pereira,Mota,eduardamota@nomeEmpresa.com,2010-08-22,Vendedor Interno
80901.0,Henrique da,Melo,henriquemelo@nomeEmpresa.com,2018-02-10,Vendedor Interno
80902.0,Vicente Sá,Costela,sacostela@nomeEmpresa.com,2015-09-05,Vendedor Externo
80903.0,Agatha Sá,Lopes,agathalopes@nomeEmpresa.com,2008-04-21,Vendedor Interno
80904.0,Bárbara Sampaio,Fogaça,sampaiofogaca@nomeEmpresa.com,2017-06-21,Vendedor Interno
80905.0,Heitor Nunes,Mendonça,nunesmendonca@nomeEmpresa.com,2005-05-25,Vendedor Interno
80906.0,Emanuelly Leão,Barbosa,leaobarbosa@nomeEmpresa.com,2010-12-29,Vendedor Externo
80907.0,Alice Mendes,Oliveira,aliceoliveira@nomeEmpresa.com,2016-04-02,Telemarketing
80908.0,Henrique Camargo,Cunha,henriquecunha@nomeEmpresa.com,2022-07-18,Consultor de Vendas
80909.0,Gabriel Costela,Silveira,gabrielsilveira@nomeEmpresa.com,2013-03-10,Telemarketing
80910.0,Henrique Marques,Macedo,henriquemacedo@nomeEmpresa.com,2016-06-19,Vendedor Interno
80911.0,Ana Sousa,Jesus,sousajesus@nomeEmpresa.com,2004-01-13,Consultor de Vendas
80912.0,Leandro Borges,Vasconcelos,borgesvasconcelos@nomeEmpresa.com,2022-08-10,Vendedor Interno
80913.0,Marcela Rocha,Fogaça,rochafogaca@nomeEmpresa.com,2022-09-21,Vendedor Interno
80914.0,Davi Luiz,Carvalho,davicarvalho@nomeEmpresa.com,2022-12-11,Vendedor Externo
80915.0,Gabriel Leão,Dias,gabrieldias@nomeEmpresa.com,2023-03-21,Telemarketing
80916.0,Stella Costa,Brito,costabrito@nomeEmpresa.com,2008-11-19,Telemarketing
80917.0,Emanuella Sales,Aragão,salesaragao@nomeEmpresa.com,2021-10-30,Telemarketing
80918.0,da Paz,Oliveira,daoliveira@nomeEmpresa.com,2016-12-23,Vendedor Externo
80919.0,Théo Rios,Leão,theoleao@nomeEmpresa.com,2017-12-15,Vendedor Externo
80920.0,Luiz Cunha,Rocha,luizrocha@nomeEmpresa.com,2007-01-21,Vendedor Interno
80921.0,da Conceição,Vasconcelos,davasconcelos@nomeEmpresa.com,2014-04-29,Promotor de Vendas
80922.0,Davi Leão,Azevedo,leaoazevedo@nomeEmpresa.com,2023-02-22,Vendedor Externo
80923.0,Olívia Novais,Cunha,oliviacunha@nomeEmpresa.com,2013-01-18,Vendedor Interno
80924.0,da Rosa,Abreu,daabreu@nomeEmpresa.com,2010-03-28,Telemarketing
80925.0,Vinicius Teixeira,Aparecida,teixeiraaparecida@nomeEmpresa.com,2020-09-15,Vendedor Interno
80926.0,Stephany Montenegro,Mota,montenegromota@nomeEmpresa.com,2011-08-10,Vendedor Externo
80927.0,Bryan Carvalho,Dias,carvalhodias@nomeEmpresa.com,2007-04-21,Vendedor Interno
80928.0,Isaque Moraes,Cardoso,moraescardoso@nomeEmpresa.com,2011-09-03,Vendedor Externo
80929.0,Julia Jesus,Aragão,juliaaragao@nomeEmpresa.com,2009-11-14,Vendedor Interno
80930.0,Matteo Pacheco,Mendonça,pachecomendonca@nomeEmpresa.com,2004-06-27,Telemarketing
80931.0,Yuri Leão,Mendes,yurimendes@nomeEmpresa.com,2021-12-05,Telemarketing
80932.0,Francisco Silveira,Santos,silveirasantos@nomeEmpresa.com,2012-08-27,Vendedor Interno
80933.0,Fernando Oliveira,Duarte,oliveiraduarte@nomeEmpresa.com,2018-02-07,Vendedor Interno
80934.0,Eduarda Jesus,Duarte,eduardaduarte@nomeEmpresa.com,2013-07-10,Vendedor Interno
80935.0,Gabriel Mendonça,Andrade,gabrielandrade@nomeEmpresa.com,2014-02-28,Vendedor Interno
80936.0,Manuella Almeida,Cavalcante,almeidacavalcante@nomeEmpresa.com,2005-04-20,Telemarketing
80937.0,Arthur Porto,Monteiro,portomonteiro@nomeEmpresa.com,2016-12-23,Vendedor Interno
80938.0,Rebeca Andrade,Alves,andradealves@nomeEmpresa.com,2004-09-24,Vendedor Interno
80939.0,Rafaela Sampaio,Barbosa,rafaelabarbosa@nomeEmpresa.com,2008-03-29,Vendedor Interno
80940.0,Noah Correia,Alves,correiaalves@nomeEmpresa.com,2010-03-11,Vendedor Externo
80941.0,Bento Albuquerque,Nunes,bentonunes@nomeEmpresa.com,2017-04-20,Vendedor Externo
80942.0,Isabel Costa,Almeida,costaalmeida@nomeEmpresa.com,2020-02-10,Telemarketing
80943.0,Heloísa Fogaça,Alves,fogacaalves@nomeEmpresa.com,2004-04-01,Vendedor Interno
80944.0,Enzo Pires,Farias,piresfarias@nomeEmpresa.com,2009-03-13,Telemarketing
80945.0,Luan Guerra,Ramos,guerraramos@nomeEmpresa.com,2019-07-23,Telemarketing
80946.0,Lorena Novaes,Costa,novaescosta@nomeEmpresa.com,2012-11-17,Vendedor Interno
80947.0,Vicente Borges,Grande,vicentegrande@nomeEmpresa.com,2022-10-07,Vendedor Interno
80948.0,Asafe Costa,Machado,asafemachado@nomeEmpresa.com,2016-01-18,Telemarketing
80949.0,Luiza Novaes,Rios,novaesrios@nomeEmpresa.com,2015-10-11,Vendedor Interno
80950.0,Arthur Martins,Freitas,martinsfreitas@nomeEmpresa.com,2009-11-08,Vendedor Externo
80951.0,Henrique Novais,Peixoto,henriquepeixoto@nomeEmpresa.com,2010-04-11,Vendedor Interno
80952.0,Ester Gomes,Araújo,gomesaraujo@nomeEmpresa.com,2009-10-26,Promotor de Vendas
80954.0,Luiz Henrique,Campos,luizcampos@nomeEmpresa.com,2018-10-22,Vendedor Interno
80955.0,Luigi Nogueira,Mota,nogueiramota@nomeEmpresa.com,2023-01-25,Vendedor Externo
80956.0,Gabriel Moraes,Câmara,gabrielcamara@nomeEmpresa.com,2010-05-01,Telemarketing
80957.0,Lucas Siqueira,Moreira,siqueiramoreira@nomeEmpresa.com,2018-05-03,Telemarketing
80958.0,Beatriz Jesus,Silveira,beatrizsilveira@nomeEmpresa.com,2018-01-30,Vendedor Interno
80959.0,Evelyn Albuquerque,Abreu,albuquerqueabreu@nomeEmpresa.com,2017-06-28,Vendedor Interno
80960.0,Emanuel Vieira,Cardoso,vieiracardoso@nomeEmpresa.com,2021-05-18,Promotor de Vendas
80961.0,Joaquim Pastor,Melo,pastormelo@nomeEmpresa.com,2005-12-11,Vendedor Interno
80962.0,Levi Moraes,Vasconcelos,moraesvasconcelos@nomeEmpresa.com,2024-08-31,Telemarketing
80963.0,Joaquim Pacheco,Araújo,pachecoaraujo@nomeEmpresa.com,2008-06-18,Vendedor Interno
80964.0,Gabriel da,Barros,gabrielbarros@nomeEmpresa.com,2005-11-10,Vendedor Externo
80965.0,Brenda Pastor,Rocha,pastorrocha@nomeEmpresa.com,2007-11-23,Vendedor Interno
80966.0,Valentim Machado,Vieira,machadovieira@nomeEmpresa.com,2021-04-04,Promotor de Vendas
80967.0,Juliana Siqueira,Novais,siqueiranovais@nomeEmpresa.com,2009-01-11,Vendedor Interno
80968.0,Olívia Leão,Rocha,oliviarocha@nomeEmpresa.com,2005-01-30,Telemarketing
80969.0,Gabriel Peixoto,Sampaio,peixotosampaio@nomeEmpresa.com,2007-06-11,Vendedor Externo
80970.0,da Cunha,Moura,damoura@nomeEmpresa.com,2024-06-06,Vendedor Interno
80971.0,da Mata,Barros,dabarros@nomeEmpresa.com,2018-07-13,Telemarketing
80972.0,Heitor Porto,Gomes,portogomes@nomeEmpresa.com,2015-10-23,Vendedor Externo
80973.0,Sophia Jesus,Barbosa,jesusbarbosa@nomeEmpresa.com,2018-05-28,Vendedor Externo
80974.0,Isabela Fernandes,Sales,fernandessales@nomeEmpresa.com,2022-10-09,Vendedor Interno
80975.0,Liz Lima,Farias,limafarias@nomeEmpresa.com,2017-01-24,Vendedor Externo
80976.0,Matteo Silveira,Montenegro,silveiramontenegro@nomeEmpresa.com,2010-09-04,Vendedor Interno
80977.0,Maria Alice,Sousa,mariasousa@nomeEmpresa.com,2013-01-14,Telemarketing
80978.0,Enzo Cavalcanti,Aragão,cavalcantiaragao@nomeEmpresa.com,2007-09-05,Telemarketing
80979.0,Liz Camargo,Caldeira,lizcaldeira@nomeEmpresa.com,2015-10-22,Telemarketing
80980.0,Lucas da,Novais,lucasnovais@nomeEmpresa.com,2023-08-14,Telemarketing
80981.0,Ana Cecília,Paz,anapaz@nomeEmpresa.com,2022-06-06,Vendedor Externo
80982.0,Eloá Albuquerque,Jesus,albuquerquejesus@nomeEmpresa.com,2012-05-30,Vendedor Interno
80983.0,Arthur Aragão,Macedo,aragaomacedo@nomeEmpresa.com,2020-02-07,Telemarketing
80984.0,Guilherme Porto,Porto,guilhermeporto@nomeEmpresa.com,2015-12-21,Vendedor Externo
80985.0,Manuela Pires,Castro,pirescastro@nomeEmpresa.com,2012-01-19,Vendedor Externo
80986.0,Fernanda da,Ferreira,fernandaferreira@nomeEmpresa.com,2011-09-12,Telemarketing
80987.0,Pedro Casa,Rocha,pedrorocha@nomeEmpresa.com,2023-01-21,Vendedor Interno
80988.0,Eduarda da,Moura,eduardamoura@nomeEmpresa.com,2009-10-15,Vendedor Interno
80989.0,Gabriela Teixeira,Caldeira,teixeiracaldeira@nomeEmpresa.com,2005-06-05,Consultor de Vendas
80990.0,Ana Aragão,Sales,anasales@nomeEmpresa.com,2024-07-14,Vendedor Externo
80991.0,Noah Cavalcanti,Luz,cavalcantiluz@nomeEmpresa.com,2013-11-22,Promotor de Vendas
80992.0,Milena Câmara,Cassiano,camaracassiano@nomeEmpresa.com,2020-01-06,Vendedor Interno
80993.0,Thiago Aragão,Cavalcante,aragaocavalcante@nomeEmpresa.com,2021-11-29,Telemarketing
80994.0,Nina Campos,Ferreira,camposferreira@nomeEmpresa.com,2018-02-16,Vendedor Interno
80995.0,Beatriz Cunha,Cardoso,beatrizcardoso@nomeEmpresa.com,2020-08-04,Vendedor Externo
80996.0,Sophia Lima,Sá,sophiasa@nomeEmpresa.com,2010-05-22,Vendedor Interno
80997.0,Raul Porto,Moreira,portomoreira@nomeEmpresa.com,2003-12-03,Telemarketing
80998.0,Valentina Novaes,Sampaio,novaessampaio@nomeEmpresa.com,2008-03-04,Promotor de Vendas
80999.0,Theodoro Rocha,Moraes,theodoromoraes@nomeEmpresa.com,2013-03-24,Telemarketing
81000.0,Antony Teixeira,Mendes,teixeiramendes@nomeEmpresa.com,2024-07-01,Vendedor Interno
81001.0,Letícia Ribeiro,Fernandes,leticiafernandes@nomeEmpresa.com,2011-11-25,Vendedor Interno
81002.0,Esther Brito,Cassiano,britocassiano@nomeEmpresa.com,2016-11-13,Vendedor Externo
81003.0,Enzo Gabriel,Macedo,enzomacedo@nomeEmpresa.com,2006-12-01,Vendedor Interno
81004.0,da Luz,Garcia,dagarcia@nomeEmpresa.com,2010-12-24,Telemarketing
81005.0,Benício Pereira,Oliveira,pereiraoliveira@nomeEmpresa.com,2007-11-25,Promotor de Vendas
81006.0,Yuri Araújo,Sampaio,araujosampaio@nomeEmpresa.com,2016-01-16,Vendedor Interno
81007.0,Mathias Campos,Novaes,camposnovaes@nomeEmpresa.com,2020-03-15,Telemarketing
81008.0,Isabella Caldeira,Câmara,isabellacamara@nomeEmpresa.com,2014-10-29,Telemarketing
81009.0,Cecília Andrade,Fonseca,ceciliafonseca@nomeEmpresa.com,2012-01-09,Vendedor Externo
81010.0,Alice Câmara,Moraes,camaramoraes@nomeEmpresa.com,2024-03-23,Vendedor Interno
81011.0,Thomas Macedo,Aragão,macedoaragao@nomeEmpresa.com,2022-02-01,Telemarketing
81012.0,Laura Gomes,Ferreira,lauraferreira@nomeEmpresa.com,2020-06-27,Vendedor Externo
81013.0,Melissa Fonseca,Alves,fonsecaalves@nomeEmpresa.com,2009-07-12,Vendedor Interno
81014.0,Apollo Almeida,Farias,almeidafarias@nomeEmpresa.com,2010-09-22,Telemarketing
81015.0,Luiz da,Pastor,luizpastor@nomeEmpresa.com,2020-08-07,Telemarketing
81016.0,Nicolas Câmara,Montenegro,camaramontenegro@nomeEmpresa.com,2005-11-10,Telemarketing
81017.0,Lucas Melo,Mata,lucasmata@nomeEmpresa.com,2021-10-03,Vendedor Interno
81018.0,da Mota,Cunha,dacunha@nomeEmpresa.com,2013-09-04,Vendedor Interno
81019.0,Helena Novais,Dias,novaisdias@nomeEmpresa.com,2012-04-14,Vendedor Interno
81020.0,Joaquim Peixoto,Barros,peixotobarros@nomeEmpresa.com,2023-10-21,Telemarketing
81021.0,Isabela Correia,Costa,isabelacosta@nomeEmpresa.com,2021-02-26,Vendedor Externo
81022.0,Brayan Carvalho,Oliveira,carvalhooliveira@nomeEmpresa.com,2009-11-18,Vendedor Interno
81023.0,Marcelo Cirino,Vargas,cirinovargas@nomeEmpresa.com,2021-10-09,Vendedor Interno
81024.0,Antônio Nunes,Brito,nunesbrito@nomeEmpresa.com,2022-08-06,Vendedor Interno
81025.0,Lívia Vieira,Duarte,liviaduarte@nomeEmpresa.com,2012-05-23,Promotor de Vendas
81026.0,Kaique Freitas,Pastor,freitaspastor@nomeEmpresa.com,2021-01-22,Vendedor Externo
81027.0,Gael Silveira,Barbosa,silveirabarbosa@nomeEmpresa.com,2006-05-04,Vendedor Interno
81028.0,Yuri Nunes,Machado,nunesmachado@nomeEmpresa.com,2014-09-23,Vendedor Externo
81029.0,Zoe Lima,Dias,limadias@nomeEmpresa.com,2020-03-21,Promotor de Vendas
81030.0,Bruno Lima,Fonseca,limafonseca@nomeEmpresa.com,2020-04-15,Vendedor Externo
81031.0,Joaquim Souza,Duarte,souzaduarte@nomeEmpresa.com,2016-06-20,Vendedor Interno
81032.0,José Porto,Leão,portoleao@nomeEmpresa.com,2019-06-06,Vendedor Interno
81033.0,Nina Andrade,Fogaça,andradefogaca@nomeEmpresa.com,2008-09-08,Vendedor Interno
81034.0,Hugo Cardoso,Brito,hugobrito@nomeEmpresa.com,2006-12-18,Promotor de Vendas
81035.0,Eloah Pastor,Cavalcante,pastorcavalcante@nomeEmpresa.com,2004-06-10,Telemarketing
81036.0,Cecilia Vieira,Barbosa,ceciliabarbosa@nomeEmpresa.com,2014-04-26,Vendedor Interno
81037.0,Maya Campos,Ribeiro,camposribeiro@nomeEmpresa.com,2004-03-16,Promotor de Vendas
81038.0,Bryan Caldeira,Moreira,caldeiramoreira@nomeEmpresa.com,2016-05-22,Vendedor Interno
81039.0,da Cruz,Duarte,daduarte@nomeEmpresa.com,2006-05-15,Promotor de Vendas
81040.0,Pietro Abreu,Duarte,abreuduarte@nomeEmpresa.com,2005-11-06,Vendedor Externo
81041.0,Isabelly Borges,Guerra,borgesguerra@nomeEmpresa.com,2008-04-03,Vendedor Interno
81042.0,Valentina Ribeiro,Nascimento,ribeironascimento@nomeEmpresa.com,2015-01-18,Vendedor Interno
81043.0,da Cruz,Porto,daporto@nomeEmpresa.com,2018-08-16,Vendedor Externo
81044.0,Isabel Garcia,Conceição,garciaconceicao@nomeEmpresa.com,2007-02-16,Telemarketing
81045.0,Bella Ribeiro,Porto,ribeiroporto@nomeEmpresa.com,2013-11-05,Vendedor Interno
81046.0,da Luz,Neves,daneves@nomeEmpresa.com,2018-02-27,Vendedor Interno
81047.0,João Miguel,Melo,joaomelo@nomeEmpresa.com,2010-12-18,Promotor de Vendas
81048.0,Gabriel Duarte,Pastor,gabrielpastor@nomeEmpresa.com,2011-01-22,Vendedor Externo
81049.0,Pedro Lucas,Macedo,pedromacedo@nomeEmpresa.com,2016-02-08,Vendedor Interno
81050.0,Luiz Otávio,Castro,luizcastro@nomeEmpresa.com,2022-03-31,Vendedor Externo
81051.0,Thomas Dias,Caldeira,thomascaldeira@nomeEmpresa.com,2022-01-10,Vendedor Interno
81052.0,Júlia Viana,Ribeiro,vianaribeiro@nomeEmpresa.com,2021-07-31,Consultor de Vendas
81053.0,Francisco Cardoso,Souza,franciscosouza@nomeEmpresa.com,2014-02-08,Consultor de Vendas
81054.0,Felipe Nogueira,Silveira,felipesilveira@nomeEmpresa.com,2009-07-17,Promotor de Vendas
81055.0,Mariane Sousa,Santos,marianesantos@nomeEmpresa.com,2019-11-28,Vendedor Externo
81057.0,Eduarda Cavalcanti,Sousa,cavalcantisousa@nomeEmpresa.com,2023-02-15,Vendedor Interno
81058.0,Pietro Oliveira,Sousa,oliveirasousa@nomeEmpresa.com,2016-04-29,Vendedor Externo
81059.0,Henrique Gomes,Carvalho,henriquecarvalho@nomeEmpresa.com,2006-04-29,Telemarketing
81060.0,Felipe Sampaio,Vasconcelos,sampaiovasconcelos@nomeEmpresa.com,2018-08-04,Vendedor Interno
81061.0,Joana Pastor,Moraes,pastormoraes@nomeEmpresa.com,2010-05-07,Vendedor Interno
81062.0,Gabriel Nascimento,Caldeira,gabrielcaldeira@nomeEmpresa.com,2016-03-05,Vendedor Interno
81063.0,Luara Porto,Fogaça,portofogaca@nomeEmpresa.com,2005-07-16,Vendedor Interno
81064.0,Marcela Montenegro,Costela,montenegrocostela@nomeEmpresa.com,2010-08-30,Telemarketing
81065.0,Vinicius Silva,Pereira,viniciuspereira@nomeEmpresa.com,2009-11-20,Vendedor Externo
81066.0,Caio Mendonça,Teixeira,mendoncateixeira@nomeEmpresa.com,2018-05-06,Vendedor Interno
81067.0,Rafael Guerra,Pinto,guerrapinto@nomeEmpresa.com,2007-06-28,Telemarketing
81068.0,Alana Rezende,Ramos,rezenderamos@nomeEmpresa.com,2006-09-21,Telemarketing
81069.0,da Mota,Nascimento,danascimento@nomeEmpresa.com,2024-03-12,Vendedor Interno
81071.0,Calebe Martins,Grande,martinsgrande@nomeEmpresa.com,2009-02-26,Vendedor Interno
81072.0,Gabrielly Pereira,Moraes,pereiramoraes@nomeEmpresa.com,2020-10-08,Vendedor Interno
81073.0,Theodoro Ramos,Costela,ramoscostela@nomeEmpresa.com,2010-08-31,Vendedor Interno
81074.0,Mariah Rezende,Garcia,mariahgarcia@nomeEmpresa.com,2015-08-28,Vendedor Interno
81075.0,Cecilia Vieira,Sampaio,vieirasampaio@nomeEmpresa.com,2007-06-28,Telemarketing
81076.0,Mathias Lopes,Sales,lopessales@nomeEmpresa.com,2013-08-19,Vendedor Interno
